,Suburb,Address,Price,Lattitude,Longtitude,Type,Distance,CouncilArea,public_transport.train Name
9671,Brunswick East,22 Hickford St,1283000,-37.7661,144.9742,h,4.5,Moreland,Yes
9672,Brunswick East,7 Leyden St,1025000,-37.7744,144.9733,h,4.5,Moreland,Yes
9673,Brunswick East,5 Linden St,1015000,-37.7738,144.9733,h,4.5,Moreland,Yes
9674,Brunswick East,503/200 Lygon St,500000,-37.7721,144.9719,u,4.5,Moreland,Yes
9675,Brunswick East,906/330 Lygon St,550000,-37.7685,144.9724,u,4.5,Moreland,Yes
9676,Brunswick East,1/134 Mitchell St,460000,-37.76,144.9757,u,4.5,Moreland,Yes
9677,Brunswick East,235 Nicholson St,1185000,-37.7667,144.9802,h,4.5,Moreland,Yes
9678,Brunswick East,15/67 Nicholson St,435000,-37.7755,144.9786,u,4.5,Moreland,Yes
9679,Brunswick East,41 Gear St,690000,-37.7762,144.9771,t,4.5,Moreland,Yes
9680,Brunswick East,314/360 Lygon St,385000,-37.7679,144.9725,u,4.5,Moreland,Yes
9681,Brunswick East,3/6 Methven St,632000,-37.7724,144.9741,u,4.5,Moreland,Yes
9682,Brunswick East,9/211 Weston St,835000,-37.7761,144.975,u,4.5,Moreland,Yes
9684,Brunswick East,7 Weigall St,1500000,-37.7682,144.9835,h,4.5,Moreland,Yes
9757,Carlton North,235 Amess St,3450000,-37.7817,144.9742,h,3.2,Yarra,Yes
9758,Carlton North,72 Pigdon St,1290000,-37.7822,144.9748,h,3.2,Yarra,Yes
9759,Carlton North,408 Canning St,1614500,-37.7875,144.9749,h,3.2,Yarra,Yes
9760,Carlton North,90 Fenwick St,1550000,-37.7875,144.9732,h,3.2,Yarra,Yes
9761,Carlton North,9/600 Station St,595000,-37.7823,144.9767,u,3.2,Yarra,Yes
9763,Carlton North,32 Princes St,1300000,-37.7927,144.9745,h,3.2,Yarra,Yes
9764,Carlton North,271 Canning St,2450000,-37.7915,144.9737,h,3.2,Yarra,Yes
9810,Clifton Hill,7 Turnbull St,1825000,-37.7888,144.9929,h,3.4,Yarra,Yes
9811,Clifton Hill,42 Grant St,1500000,-37.788,144.9967,h,3.4,Yarra,Yes
9814,Clifton Hill,15/14 The Esplanade,641000,-37.7881,145.0058,u,3.4,Yarra,Yes
9815,Clifton Hill,15 Dally St,1250000,-37.7925,144.9995,h,3.4,Yarra,Yes
9816,Clifton Hill,487 Hoddle St,1652500,-37.7933,144.9938,h,3.4,Yarra,Yes
9817,Clifton Hill,32 Myrtle St,1250000,-37.7914,144.9967,h,3.4,Yarra,Yes
9818,Clifton Hill,72 Ramsden St,1660000,-37.7906,144.9993,h,3.4,Yarra,Yes
9819,Clifton Hill,14/14 The Esplanade,465000,-37.7881,145.0058,u,3.4,Yarra,Yes
9820,Clifton Hill,58 Alexandra Pde,700000,-37.7938,144.989,h,3.4,Yarra,Yes
9821,Clifton Hill,137 Gold St,1000000,-37.7936,144.9899,h,3.4,Yarra,Yes
9822,Clifton Hill,1/8 Louise St,712000,-37.7926,145.0019,u,3.4,Yarra,Yes
9823,Clifton Hill,3 Anderson St,1650000,-37.7933,144.9926,h,3.4,Yarra,Yes
9862,Collingwood,4/67 Easey St,535000,-37.7981,144.9883,u,1.6,Yarra,Yes
9863,Collingwood,3A Blanche St,1308000,-37.7953,144.9864,t,1.6,Yarra,Yes
9864,Collingwood,1/78 Oxford St,945000,-37.8035,144.985,t,1.6,Yarra,Yes
9865,Collingwood,3/108 Smith St,550000,-37.8053,144.9833,u,1.6,Yarra,Yes
9866,Collingwood,158 Keele St,1309000,-37.7975,144.9924,h,1.6,Yarra,Yes
9867,Collingwood,39 Otter St,1300000,-37.8011,144.9861,h,1.6,Yarra,Yes
9868,Collingwood,71 Palmer St,888000,-37.8001,144.9901,h,1.6,Yarra,Yes
9870,Collingwood,2/18 Islington St,1000000,-37.8083,144.9908,u,1.6,Yarra,Yes
9872,Cremorne,27 Balmain St,1350000,-37.8298,144.9923,h,2.5,Yarra,Yes
9873,Cremorne,25 Dover St,855000,-37.8262,144.9922,h,2.5,Yarra,Yes
9947,Fitzroy North,476 Brunswick St,1200000,-37.7925,144.9797,h,3.5,Yarra,Yes
9948,Fitzroy North,7/110 Miller St,330000,-37.777,144.9836,u,3.5,Yarra,Yes
9949,Fitzroy North,167 Alexandra Pde,846000,-37.7933,144.9824,h,3.5,Yarra,Yes
9950,Fitzroy North,58 Scotchmer St,1345000,-37.7831,144.9805,h,3.5,Yarra,Yes
9951,Fitzroy North,43 Woodside St,1802500,-37.7843,144.9902,h,3.5,Yarra,Yes
9952,Fitzroy North,22 McKean St,1520000,-37.7904,144.9836,h,3.5,Yarra,Yes
9953,Fitzroy North,106 Newry St,1625000,-37.7911,144.9818,h,3.5,Yarra,Yes
9954,Fitzroy North,3 Rowe St,2555000,-37.7869,144.9863,h,3.5,Yarra,Yes
9955,Fitzroy North,236 Barkly St,1055000,-37.7793,144.9879,h,3.5,Yarra,Yes
9956,Fitzroy North,15 Queen St,950000,-37.7759,144.9823,h,3.5,Yarra,Yes
9957,Flemington,90 Bryant St,1100000,-37.7837,144.9338,h,4.4,Moonee Valley,Yes
9958,Flemington,10 Dartford St,1250000,-37.7824,144.9243,h,4.4,Moonee Valley,Yes
9961,Flemington,84 Canterbury St,953000,-37.7813,144.9238,h,4.4,Moonee Valley,Yes
9962,Flemington,11/300 Racecourse Rd,603000,-37.788,144.9306,u,4.4,Moonee Valley,Yes
9963,Flemington,143 Victoria St,940000,-37.7844,144.9359,h,4.4,Moonee Valley,Yes
9964,Flemington,20 Bryant St,1550000,-37.7859,144.9323,h,4.4,Moonee Valley,Yes
9965,Flemington,8/64 Dover St,500000,-37.7829,144.9247,u,4.4,Moonee Valley,Yes
9966,Flemington,16/60 Farnham St,450000,-37.7826,144.9311,u,4.4,Moonee Valley,Yes
9967,Flemington,1/44 Ascot Vale Rd,390000,-37.7851,144.922,u,4.4,Moonee Valley,Yes
9968,Flemington,75 Farnham St,1205000,-37.7823,144.9317,h,4.4,Moonee Valley,Yes
9969,Flemington,8A John St,1085000,-37.7839,144.9273,h,4.4,Moonee Valley,Yes
9970,Flemington,121 Princes St,1060000,-37.7846,144.9347,h,4.4,Moonee Valley,Yes
9971,Flemington,54 Princes St,917000,-37.7868,144.9336,h,4.4,Moonee Valley,Yes
10070,Hawthorn,7 Colvin Gr,1700000,-37.8139,145.0243,h,4.6,Boroondara,Yes
10071,Hawthorn,1/54 Liddiard St,440000,-37.8194,145.0397,u,4.6,Boroondara,Yes
10072,Hawthorn,9/10 Brook St,580000,-37.8159,145.0194,u,4.6,Boroondara,Yes
10073,Hawthorn,3/3 Glenroy Rd,535000,-37.8294,145.033,u,4.6,Boroondara,Yes
10074,Hawthorn,15/9 Lisson Gr,635000,-37.8261,145.0269,u,4.6,Boroondara,Yes
10075,Hawthorn,5/81 morang Rd,317500,-37.826,145.0239,u,4.6,Boroondara,Yes
10076,Hawthorn,17/17 Park St,160000,-37.8198,145.0373,u,4.6,Boroondara,Yes
10077,Hawthorn,28/168 Power St,360000,-37.8254,145.0255,u,4.6,Boroondara,Yes
10078,Hawthorn,4/162 Barkers Rd,300000,-37.8143,145.0319,h,4.6,Boroondara,Yes
10079,Hawthorn,31 Smart St,1800000,-37.8163,145.0251,h,4.6,Boroondara,Yes
10080,Hawthorn,12/5 Summerlea Gr,275000,-37.8292,145.0322,u,4.6,Boroondara,Yes
10081,Hawthorn,6/40 Wattle Rd,1300000,-37.8255,145.029,t,4.6,Boroondara,Yes
10083,Hawthorn,95 Church St,1525000,-37.8162,145.0206,h,4.6,Boroondara,Yes
10084,Hawthorn,32 College St,1620000,-37.8173,145.0246,h,4.6,Boroondara,Yes
10085,Hawthorn,12 Hunter St,1985000,-37.8287,145.0419,h,4.6,Boroondara,Yes
10086,Hawthorn,4 Manchester St,1750000,-37.8288,145.0398,h,4.6,Boroondara,Yes
10087,Hawthorn,54 Manningtree Rd,2100000,-37.8237,145.0311,h,4.6,Boroondara,Yes
10088,Hawthorn,10/352 Auburn Rd,560000,-37.832,145.0431,u,4.6,Boroondara,Yes
10257,Melbourne,501/318 Little Lonsdale St,432000,-37.8116,144.9603,u,2.8,Melbourne,Yes
10259,Melbourne,601/616 Little Collins St,1850000,-37.8177,144.9544,u,2.8,Melbourne,Yes
10260,Melbourne,2208/380 Little Lonsdale St,333000,-37.8122,144.9582,u,2.8,Melbourne,Yes
10262,Melbourne,402/455 Elizabeth St,452000,-37.8084,144.9602,u,2.8,Melbourne,Yes
10265,Melbourne,1101/265 Exhibition St,895000,-37.8095,144.9691,u,2.8,Melbourne,Yes
10266,Melbourne,203/551 Flinders La,275000,-37.8199,144.9558,u,2.8,Melbourne,Yes
10267,Melbourne,1201/565 Flinders St,683000,-37.8211,144.9559,u,2.8,Melbourne,Yes
10268,Melbourne,204/300 Swanston St,640000,-37.8106,144.9646,u,2.8,Melbourne,Yes
10409,Parkville,13/54 The Avenue,835000,-37.7867,144.9572,u,2.6,Melbourne,Yes
10410,Parkville,21 Morrah St,3970000,-37.7959,144.9569,h,2.6,Melbourne,Yes
10411,Parkville,55 Park Dr,2790000,-37.7961,144.9538,h,2.6,Melbourne,Yes
10445,Port Melbourne,281 Esplanade East,1400000,-37.8368,144.9463,h,3.8,Port Phillip,Yes
10446,Port Melbourne,317/99 Dow St,520000,-37.8415,144.9412,u,3.8,Port Phillip,Not found
10447,Port Melbourne,342 Howe Pde,1332000,-37.8366,144.923,h,3.8,Port Phillip,Not found
10448,Port Melbourne,301/115 Nott St,801000,-37.84,144.939,h,3.8,Port Phillip,Not found
10449,Port Melbourne,203 Station St,2400000,-37.8323,144.9463,h,3.8,Port Phillip,Yes
10451,Port Melbourne,204/52 Nott St,575000,-37.841,144.9386,u,3.8,Port Phillip,Not found
10454,Port Melbourne,102/159 Beach St,950000,-37.8392,144.9257,u,3.8,Port Phillip,Not found
10455,Port Melbourne,205/88 Dow St,730000,-37.842,144.9413,u,3.8,Port Phillip,Not found
10456,Port Melbourne,108/40 Beach St,1110000,-37.8427,144.9378,u,3.8,Port Phillip,Not found
10457,Port Melbourne,9/23 Beaconsfield Pde,2250000,-37.8444,144.9421,u,3.8,Port Phillip,Not found
10458,Port Melbourne,130 Clark St,2700000,-37.8346,144.9358,h,3.8,Port Phillip,Not found
10459,Port Melbourne,205 Clark St,1375000,-37.833,144.9377,h,3.8,Port Phillip,Yes
10461,Port Melbourne,205/15 Pickles St,600000,-37.8443,144.9442,u,3.8,Port Phillip,Not found
10462,Port Melbourne,55/4 Seisman Pl,1030000,-37.8424,144.9449,u,3.8,Port Phillip,Not found
10463,Prahran,47 Wrights Tce,1251000,-37.851,145.0055,h,4.5,Stonnington,Yes
10464,Prahran,111 Chomley St,1305000,-37.8551,145.0058,h,4.5,Stonnington,Yes
10466,Prahran,208/11 Hillingdon Pl,550000,-37.8516,144.9943,u,4.5,Stonnington,Yes
10469,Prahran,303/10 Hillingdon Pl,645000,-37.8513,144.9943,u,4.5,Stonnington,Yes
10470,Prahran,7/72 Williams Rd,550000,-37.8542,145.0024,u,4.5,Stonnington,Yes
10471,Prahran,12/28 Wynnstay Rd,410000,-37.8529,145.0103,u,4.5,Stonnington,Yes
10472,Prahran,101/323 Dandenong Rd,690000,-37.8597,145.0093,u,4.5,Stonnington,Yes
10473,Prahran,4/605 High St,630000,-37.8538,145.0088,u,4.5,Stonnington,Yes
10474,Prahran,18/61 High St,685000,-37.8508,144.9874,u,4.5,Stonnington,Yes
10475,Prahran,4/38 Porter St,570000,-37.8489,144.9903,u,4.5,Stonnington,Yes
10476,Prahran,44 Spring St,860000,-37.8508,145.0051,h,4.5,Stonnington,Yes
10478,Prahran,277 Dandenong Rd,880000,-37.859,145.0038,h,4.5,Stonnington,Yes
10479,Prahran,205/201 High St,475000,-37.8519,144.9948,u,4.5,Stonnington,Yes
10480,Prahran,26/670 Malvern Rd,888000,-37.849,145.0088,u,4.5,Stonnington,Yes
10569,Richmond,7 Berry St,950000,-37.8191,144.9977,h,2.6,Yarra,Yes
10570,Richmond,60 Gardner St,1110000,-37.8172,145.0053,h,2.6,Yarra,Yes
10571,Richmond,49 Garfield St,950000,-37.8119,144.9947,t,2.6,Yarra,Yes
10572,Richmond,4/39 Hunter St,1226000,-37.821,145.0054,u,2.6,Yarra,Yes
10573,Richmond,516/2 McGoun St,500000,-37.817,144.9955,u,2.6,Yarra,Yes
10574,Richmond,118 Somerset St,1214000,-37.8162,145.006,h,2.6,Yarra,Yes
10576,Richmond,213/253 Bridge Rd,370000,-37.8183,144.9979,u,2.6,Yarra,Yes
10577,Richmond,308/633 Church St,790000,-37.833,144.997,u,2.6,Yarra,Yes
10578,Richmond,29 Gipps St,1400000,-37.8235,144.9963,h,2.6,Yarra,Yes
10580,Richmond,307/18 Hull St,500000,-37.8175,144.9974,u,2.6,Yarra,Yes
10581,Richmond,1/2 Little Kent St,1090000,-37.8151,145.0003,t,2.6,Yarra,Yes
10582,Richmond,113A Richmond Tce,1785000,-37.8221,144.9964,h,2.6,Yarra,Yes
10583,Richmond,106/59 Stawell St,560000,-37.822,145.0104,u,2.6,Yarra,Yes
10584,Richmond,101/27 Dickmann St,690000,-37.825,144.9976,u,2.6,Yarra,Yes
10585,Richmond,43 Gardner St,1050000,-37.817,145.0058,h,2.6,Yarra,Yes
10586,Richmond,293 Highett St,2060000,-37.8161,145.0037,h,2.6,Yarra,Yes
10589,Richmond,62 Butler St,860000,-37.8108,144.9955,h,2.6,Yarra,Yes
10590,Richmond,6/323 Church St,1052000,-37.8221,144.9988,t,2.6,Yarra,Yes
10591,Richmond,2 Portland St,3000000,-37.8213,144.9948,h,2.6,Yarra,Yes
10593,Richmond,3 Kimber St,1330000,-37.8264,145.0123,h,2.6,Yarra,Yes
10595,Richmond,304/253 Bridge Rd,630000,-37.8183,144.9979,u,2.6,Yarra,Yes
10596,Richmond,30 Corsair St,1210000,-37.8226,145.0064,h,2.6,Yarra,Yes
10597,Richmond,2 Moore St,911000,-37.8259,145.0107,h,2.6,Yarra,Yes
10598,Richmond,57 Type St,1590000,-37.8225,145.0096,h,2.6,Yarra,Yes
10614,South Melbourne,20 Glover St,2240000,-37.8395,144.9489,h,2.1,Port Phillip,Not found
10615,South Melbourne,28 Nelson Pl,2050000,-37.8373,144.9527,h,2.1,Port Phillip,Yes
10616,South Melbourne,8/192 Cecil St,460000,-37.8344,144.9581,u,2.1,Port Phillip,Yes
10617,South Melbourne,5 Park Pl,650000,-37.8353,144.9599,u,2.1,Port Phillip,Yes
10618,South Melbourne,24B Dow St,1100000,-37.8351,144.964,t,2.1,Port Phillip,Yes
10619,South Melbourne,27 Lyell St,1820000,-37.8365,144.9497,h,2.1,Port Phillip,Yes
10621,South Melbourne,13 Martin St,1780000,-37.837,144.9585,h,2.1,Port Phillip,Not found
10622,South Melbourne,55 Cobden St,1024000,-37.8355,144.9675,h,2.1,Port Phillip,Yes
10623,South Melbourne,53/39 Dorcas St,680000,-37.8309,144.9686,u,2.1,Port Phillip,Yes
10625,South Melbourne,125 Napier St,1150000,-37.836,144.9638,h,2.1,Port Phillip,Yes
10626,South Melbourne,411/38 Bank St,710000,-37.8319,144.9682,u,2.1,Port Phillip,Yes
10628,South Yarra,6/38 Chambers St,1320000,-37.8398,144.9945,u,3.3,Stonnington,Yes
10629,South Yarra,407/800 Chapel St,537000,-37.8361,144.9966,u,3.3,Stonnington,Yes
10630,South Yarra,806/800 Chapel St,800000,-37.8361,144.9966,u,3.3,Stonnington,Yes
10631,South Yarra,1/52 Caroline St,410000,-37.8378,144.9883,u,3.3,Stonnington,Yes
10632,South Yarra,10/14 Cromwell Rd,499000,-37.8452,145.0001,u,3.3,Stonnington,Yes
10633,South Yarra,14 Moore St,1214000,-37.8454,144.9891,h,3.3,Stonnington,Yes
10634,South Yarra,9/384 Toorak Rd,485000,-37.8406,145.0035,u,3.3,Stonnington,Yes
10635,South Yarra,2/63 Domain St,920000,-37.836,144.9782,u,3.3,Melbourne,Yes
10636,South Yarra,30/30 Murphy St,615000,-37.837,144.9907,u,3.3,Stonnington,Yes
10637,South Yarra,3/555 Punt Rd,642000,-37.8422,144.9855,u,3.3,Melbourne,Yes
10639,South Yarra,65 Caroline St,3475000,-37.8366,144.9882,t,3.3,Stonnington,Yes
10640,South Yarra,7 Cassell St,1710000,-37.8433,145.0024,h,3.3,Stonnington,Yes
10641,South Yarra,26 Howitt St,851000,-37.8471,145.0019,u,3.3,Stonnington,Yes
10642,South Yarra,30 Nicholson St,2030000,-37.8428,144.9877,t,3.3,Stonnington,Yes
10644,South Yarra,9 Nicholson St,1405000,-37.8424,144.9867,h,3.3,Stonnington,Yes
10645,South Yarra,403/79 River St,850000,-37.8361,144.9966,u,3.3,Stonnington,Yes
10646,South Yarra,5/9 Rockley Rd,792500,-37.8383,144.9995,u,3.3,Stonnington,Yes
10648,South Yarra,13/47 Marne St,390500,-37.8354,144.984,u,3.3,Melbourne,Yes
10649,South Yarra,9/21 Park La,2050000,-37.8446,144.9844,u,3.3,Melbourne,Yes
10650,South Yarra,1/215 Williams Rd,595000,-37.8447,145.0037,u,3.3,Stonnington,Yes
10853,Abbotsford,132 Vere St,1000000,-37.8025,144.9939,h,2.5,Yarra,Yes
10856,Abbotsford,6/205 Gipps St,870000,-37.8055,144.9961,u,2.5,Yarra,Yes
10858,Abbotsford,24 Cooke St,1050000,-37.8099,145.0027,h,2.5,Yarra,Yes
10859,Abbotsford,198 Gipps St,1242000,-37.8052,144.9963,h,2.5,Yarra,Yes
10860,Abbotsford,22 Lulie St,1165000,-37.797,144.9957,h,2.5,Yarra,Yes
10904,Carlton,1/2 Drummond St,1520000,-37.8177,144.8496,u,1.8,Melbourne,Not found
10905,Carlton,2/100 Keppel St,960000,-37.7947,144.9724,t,1.8,Melbourne,Yes
10906,Carlton,11/108 Elgin St,995000,-37.7973,144.9712,u,1.8,Melbourne,Yes
10907,Carlton,20/264 Drummond St,490000,-37.7998,144.9689,u,1.8,Melbourne,Yes
10908,Carlton,10/3 Lytton St,500000,-37.7941,144.9678,u,1.8,Melbourne,Yes
10911,East Melbourne,402/166 Wellington Pde,503000,-37.8161,144.9845,u,1.5,Melbourne,Yes
10912,East Melbourne,4/24 Hotham St,810000,-37.8144,144.9896,u,1.5,Melbourne,Yes
10913,East Melbourne,127 Gipps St,4275000,-37.8133,144.9865,h,1.5,Melbourne,Yes
10941,Fitzroy,60 Argyle St,1100000,-37.7976,144.9778,t,1.6,Yarra,Yes
10942,Fitzroy,29 Bell St,1350000,-37.799,144.975,t,1.6,Yarra,Yes
10943,Fitzroy,320/416 Gore St,600000,-37.7967,144.9836,u,1.6,Yarra,Yes
10945,Fitzroy,28 Greeves St,1350000,-37.7999,144.9776,h,1.6,Yarra,Yes
10946,Fitzroy,7B Hargreaves St,2725000,-37.8007,144.9833,h,1.6,Yarra,Yes
10949,Fitzroy,322 Young St,1050000,-37.7959,144.9802,t,1.6,Yarra,Yes
10950,Fitzroy,10/59 Young St,1326000,-37.8065,144.9781,h,1.6,Yarra,Yes
10951,Fitzroy,233 Gore St,1200000,-37.8018,144.9825,h,1.6,Yarra,Yes
10953,Fitzroy,503/185 Rose St,681500,-37.7964,144.9839,u,1.6,Yarra,Yes
10966,Kensington,303/62 Altona St,355000,-37.7979,144.9265,u,4.2,Melbourne,Yes
10967,Kensington,20 Bradfield La,425000,-37.7886,144.9253,t,4.2,Melbourne,Yes
10968,Kensington,217/71 Henry St,535000,-37.7961,144.9261,u,4.2,Melbourne,Yes
10969,Kensington,10/2 Howlett St,500000,-37.7897,144.9228,u,4.2,Melbourne,Yes
10970,Kensington,9/11 Smith St,525000,-37.7912,144.9318,u,4.2,Melbourne,Yes
10971,Kensington,16 Altona St,1110000,-37.7989,144.9275,h,4.2,Melbourne,Yes
10972,Kensington,4/26 Barnett St,917500,-37.791,144.9323,t,4.2,Melbourne,Yes
10973,Kensington,109/18 Bent St,730000,-37.7956,144.935,u,4.2,Melbourne,Yes
10974,Kensington,2/2 McCracken St,811000,-37.7898,144.9276,t,4.2,Melbourne,Yes
10976,Kensington,23 Wakefield St,1190000,-37.7973,144.9208,h,4.2,Melbourne,Yes
10977,Kensington,33 Chelmsford St,903000,-37.7964,144.9339,h,4.2,Melbourne,Yes
10978,Kensington,41 Kensington Rd,902500,-37.7954,144.9259,h,4.2,Melbourne,Yes
10979,Kensington,33 McCracken St,1817000,-37.791,144.928,h,4.2,Melbourne,Yes
10980,Kensington,2/75 McCracken St,528000,-37.7928,144.9279,u,4.2,Melbourne,Yes
10981,Kensington,420 Arden St,1000000,-37.7985,144.9307,h,4.2,Melbourne,Yes
10982,Kensington,310/71 Henry St,380000,-37.7961,144.9261,u,4.2,Melbourne,Yes
10983,Kensington,33 McCracken St,1817000,-37.791,144.928,h,4.2,Melbourne,Yes
10984,Middle Park,26 Canterbury Rd,1420000,-37.8447,144.9604,h,4.1,Port Phillip,Not found
10985,Middle Park,81 Carter St,1335000,-37.8468,144.9612,h,4.1,Port Phillip,Not found
10986,Middle Park,158 Neville St,1300000,-37.8527,144.9657,h,4.1,Port Phillip,Not found
10987,Middle Park,84 Hambleton St,2860000,-37.8471,144.9595,h,4.1,Port Phillip,Not found
10988,Middle Park,129 Hambleton St,1630000,-37.8484,144.963,h,4.1,Port Phillip,Not found
10989,Middle Park,23 Nimmo St,2250000,-37.8496,144.963,h,4.1,Port Phillip,Not found
10994,North Melbourne,41 Chapman St,2161000,-37.7987,144.9434,h,2.3,Melbourne,Yes
10995,North Melbourne,5 Murphy St,1485000,-37.8029,144.9459,h,2.3,Melbourne,Yes
10997,North Melbourne,649 Queensberry St,940000,-37.9394,145.089,h,2.3,Melbourne,Not found
11013,Southbank,2402/163 City Rd,505000,-37.8242,144.9626,u,1.2,Melbourne,Yes
11014,Southbank,4/5 Miles St,595000,-37.8288,144.9679,u,1.2,Melbourne,Yes
11015,Southbank,51/88 Wells St,580000,-37.8273,144.9685,u,1.2,Melbourne,Yes
11016,Southbank,9/120 Sturt St,580000,-37.8248,144.9667,u,1.2,Melbourne,Yes
11021,Toorak,7/49 Bruce St,867000,-37.8373,145.0106,u,4.6,Stonnington,Yes
11022,Toorak,18/76 Mathoura Rd,552000,-37.8428,145.0081,u,4.6,Stonnington,Yes
11023,Toorak,9/723 Orrong Rd,655000,-37.8389,145.0141,u,4.6,Stonnington,Yes
11024,Toorak,5/3 Tahara Rd,840000,-37.8384,145.0178,u,4.6,Stonnington,Yes
11025,Toorak,2/619 Toorak Rd,1010000,-37.8427,145.0236,u,4.6,Stonnington,Yes
11026,Toorak,1/48 Mathoura Rd,650000,-37.8454,145.0076,u,4.6,Stonnington,Yes
11028,Toorak,4 Leighton Ct,2400000,-37.8445,145.0124,h,4.6,Stonnington,Yes
11030,Toorak,680 Orrong Rd,3600000,-37.845,145.0134,h,4.6,Stonnington,Yes
11031,Toorak,6/696 Orrong Rd,750000,-37.8432,145.0137,u,4.6,Stonnington,Yes
11032,Toorak,73/145 Canterbury Rd,247500,-37.8421,145.0104,u,4.6,Stonnington,Yes
11034,Toorak,32/637 Orrong Rd,1320000,-37.8474,145.0125,t,4.6,Stonnington,Yes
11035,Toorak,4/5 Selwyn Ct,922500,-37.8421,145.0237,u,4.6,Stonnington,Yes
11036,Toorak,14/3 Struan St,760000,-37.8359,145.0126,u,4.6,Stonnington,Yes
11061,West Melbourne,218 Adderley St,1750000,-37.8082,144.9451,h,1.9,Melbourne,Yes
11062,West Melbourne,3/212 Roden St,1013000,-37.8094,144.9452,t,1.9,Melbourne,Yes
11063,West Melbourne,7/234 Roden St,1171000,-37.8098,144.9448,t,1.9,Melbourne,Yes
11064,West Melbourne,53 Miller St,1053000,-37.8059,144.9459,h,1.9,Melbourne,Yes
11065,West Melbourne,316/145 Roden St,295000,-37.8084,144.9473,u,1.9,Melbourne,Yes
11074,Albert Park,126 Mills St,1535000,-37.8481,144.9566,h,3.0,Port Phillip,Not found
11115,Brunswick East,36 Clarence St,1305000,-37.76386,144.97783,h,4.0,Moreland,Yes
11130,Carlton,5/50 Barkly St,350000,-37.79859,144.97336,u,1.6,Melbourne,Yes
11131,Carlton,106/37 Palmerston St,620000,-37.7969,144.9742,u,1.6,Melbourne,Yes
11132,Carlton,113 Station St,1760000,-37.79449,144.97406,h,1.6,Melbourne,Yes
11142,Clifton Hill,5/94 Roseneath St,1030000,-37.79297,144.99776,u,3.6,Yarra,Yes
11194,Fitzroy North,108 Michael St,1350000,-37.78493,144.98879,h,3.6,Yarra,Yes
11195,Fitzroy North,222 Rae St,1852000,-37.78714,144.97966,h,3.6,Yarra,Yes
11196,Fitzroy North,372 Rae St,1100000,-37.7836,144.98031,h,3.6,Yarra,Yes
11254,Kensington,17/120 Newman St,967000,-37.79482,144.92192,t,3.4,Melbourne,Yes
11255,Kensington,10 Rankins Rd,850000,-37.78906,144.93173,h,3.4,Melbourne,Yes
11256,Kensington,3/58 Rankins Rd,500000,-37.79059,144.93145,t,3.4,Melbourne,Yes
11257,Kensington,9/11 Smith St,535000,-37.79122,144.93175,u,3.4,Melbourne,Yes
11279,Maribyrnong,6 Clyde St,1050000,-37.769,144.89934,h,4.3,Maribyrnong,Yes
11317,North Melbourne,8/302 Abbotsford St,550000,-37.79939,144.94635,u,1.8,Melbourne,Yes
11318,North Melbourne,187 Errol St,962000,-37.80037,144.94981,h,1.8,Melbourne,Yes
11319,North Melbourne,2E Princess St,936000,-37.80487,144.95705,t,1.8,Melbourne,Yes
11344,Port Melbourne,6/156 Bay St,1631000,-37.84007,144.94129,u,3.5,Port Phillip,Not found
11345,Port Melbourne,67 Ross St,1665000,-37.83591,144.93648,h,3.5,Port Phillip,Not found
11346,Port Melbourne,107 Stokes St,2450000,-37.83933,144.93771,h,3.5,Port Phillip,Not found
11347,Prahran,11/8 Grandview Gr,399000,-37.85279,145.00811,u,4.6,Stonnington,Yes
11348,Prahran,1/648 High St,1240000,-37.85417,145.00929,u,4.6,Stonnington,Yes
11361,Richmond,13 Francis St,1165000,-37.81954,145.00304,h,2.4,Yarra,Yes
11363,Richmond,7/129 Hoddle St,890500,-37.81443,144.99079,u,2.4,Yarra,Yes
11366,Richmond,2 Sutton Gr,1442000,-37.82259,144.99077,h,2.4,Yarra,Yes
11387,South Yarra,1109/800 Chapel St,857000,-37.83613,144.99661,u,2.7,Stonnington,Yes
11388,South Yarra,51 Moore St,1160000,-37.84369,144.98914,h,2.7,Stonnington,Yes
11389,South Yarra,23/350 Toorak Rd,1235000,-37.84024,145.00039,u,2.7,Stonnington,Yes
11396,St Kilda,14/12 Fitzroy St,350000,-37.8614,144.97407,u,5.0,Port Phillip,Yes
11397,St Kilda,6/19 Herbert St,525000,-37.87174,144.98286,u,5.0,Port Phillip,Yes
11398,St Kilda,15/2 Redan St,517500,-37.85954,144.98869,u,5.0,Port Phillip,Yes
11399,St Kilda,7/27 Robe St,365000,-37.86476,144.97826,u,5.0,Port Phillip,Yes
11400,St Kilda,403/64 Wellington St,460000,-37.85709,144.9873,u,5.0,Port Phillip,Yes
11427,Toorak,113 Grange Rd,2800000,-37.83195,145.01215,h,4.1,Stonnington,Yes
11458,Albert Park,2 Boyd St,2905000,-37.84583,144.95658,h,3.0,Port Phillip,Not found
11459,Albert Park,172 Danks St,1380000,-37.84763,144.95175,h,3.0,Port Phillip,Not found
11460,Albert Park,21 Greig St,2500000,-37.84152,144.95027,h,3.0,Port Phillip,Not found
11461,Albert Park,48 Kerferd Rd,2120000,-37.84396,144.95659,h,3.0,Port Phillip,Not found
11462,Albert Park,28 Moubray St,2015000,-37.84098,144.95115,h,3.0,Port Phillip,Not found
11472,Ascot Vale,27 Hurtle St,1500000,-37.77206,144.90397,h,4.3,Moonee Valley,Yes
