,Suburb,Address,Price,Lattitude,Longtitude,Type,Distance,CouncilArea,public_transport.train Name,commercial.shopping_mall Name,healthcare Name,tourism.attraction Name,leisure.park.nature_reserve Name
1019,Keilor East,7 Neville St,970000,-37.7467,144.8683,h,12.8,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1020,Keilor East,1 Nicholas Ct,920000,-37.7479,144.8805,h,12.8,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1021,Keilor East,114 Prospect Dr,625000,-37.7452,144.8511,h,12.8,Moonee Valley,Not found,Yes,Yes,Yes,Not found
1022,Keilor East,32 Wyong St,825000,-37.7338,144.8662,h,12.8,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1023,Keilor East,122 Prospect Dr,695000,-37.7445,144.8511,h,12.8,Moonee Valley,Not found,Yes,Yes,Yes,Not found
1024,Keilor East,8 Nyah St,915000,-37.7359,144.868,h,12.8,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1025,Keilor East,117 Brees Rd,976000,-37.7459,144.8788,h,12.8,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1026,Keilor East,61 Rachelle Rd,1420000,-37.7453,144.8721,h,12.8,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1027,Keilor East,21 Woorite Pl,900000,-37.7301,144.8671,h,12.8,Moonee Valley,Not found,Not found,Yes,Yes,Yes
1028,Keilor East,5 Clover Ct,1100000,-37.7497,144.8746,h,12.8,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1029,Keilor East,1/36 Phillip Rd,380000,-37.748,144.8696,h,12.8,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1030,Keilor East,4 Trent Ct,1010000,-37.7502,144.8745,h,12.8,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1031,Keilor East,1 Harley Ct,740000,-37.7426,144.8599,h,12.8,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1032,Keilor East,564 Buckley St,630000,-37.7504,144.8594,h,12.8,Moonee Valley,Not found,Yes,Yes,Yes,Not found
1033,Keilor East,13 Pennington St,835000,-37.7452,144.8652,h,12.8,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1034,Keilor East,16 Bernard Ct,871000,-37.7361,144.8691,h,12.8,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1035,Keilor East,67 Prospect Dr,808000,-37.748,144.8552,h,12.8,Moonee Valley,Not found,Yes,Yes,Yes,Not found
1036,Keilor East,37 Roberts St,891000,-37.7505,144.8657,h,12.8,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1037,Keilor East,83 Wyong St,785000,-37.7311,144.8663,h,12.8,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1038,Keilor East,35 Gungarlan Dr,695000,-37.734,144.8593,h,12.8,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1039,Keilor East,54 Norwood Dr,770000,-37.7428,144.8536,h,12.8,Moonee Valley,Not found,Yes,Yes,Yes,Not found
1040,Keilor East,81 Quinn Gr,700000,-37.7423,144.869,h,12.8,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1041,Keilor East,94 Sterling Dr,570000,-37.7408,144.8553,h,12.8,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1042,Keilor East,23 Chappell Pl,830000,-37.7394,144.8628,h,12.8,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1043,Keilor East,23 Prospect Dr,600000,-37.7498,144.8585,h,12.8,Moonee Valley,Not found,Yes,Yes,Yes,Not found
1044,Keilor East,20 Keith Gr,825000,-37.7378,144.8705,h,12.8,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1045,Keilor East,89 Sterling Dr,680000,-37.742,144.8523,h,12.8,Brimbank,Not found,Yes,Yes,Yes,Not found
1046,Keilor East,13 Wonganella Dr,720000,-37.7334,144.8638,h,12.8,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1047,Keilor East,24 Yallop Ct,735000,-37.7381,144.8554,h,12.8,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1048,Keilor East,83 Milleara Rd,875000,-37.7362,144.8643,h,12.8,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1049,Keilor East,40 Borva Dr,601200,-37.7303,144.8636,h,12.8,Moonee Valley,Not found,Not found,Yes,Yes,Yes
1050,Keilor East,171 Sterling Dr,695000,-37.7483,144.85,h,12.8,Brimbank,Not found,Yes,Yes,Yes,Not found
1051,Keilor East,60 Wonganella Dr,680000,-37.7305,144.8646,h,12.8,Moonee Valley,Not found,Not found,Yes,Yes,Yes
1052,Keilor East,35/24 Craig St,650000,-37.7432,144.8816,h,12.8,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1053,Keilor East,61 Nyah St,900000,-37.7312,144.8685,h,12.8,Moonee Valley,Not found,Not found,Yes,Yes,Yes
1054,Keilor East,5 Viewbank Dr,823000,-37.7486,144.8778,h,12.8,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1055,Keilor East,38 Clarks Rd,847000,-37.7368,144.8689,h,12.8,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1056,Keilor East,26 Norwood Dr,705000,-37.7449,144.8533,h,12.8,Moonee Valley,Not found,Yes,Yes,Yes,Not found
1057,Keilor East,23 Viewbank Dr,732000,-37.7479,144.8763,h,12.8,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1058,Keilor East,8 Alwyn Ct,715000,-37.7487,144.8526,h,12.8,Moonee Valley,Not found,Yes,Yes,Yes,Not found
1059,Malvern East,9 Chanak St,1490000,-37.8726,145.0396,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1060,Malvern East,1/13 Goode St,1210000,-37.8833,145.0697,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1061,Malvern East,44 Thurso St,1300000,-37.8747,145.0836,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1062,Malvern East,375 Waverley Rd,1675000,-37.8779,145.0651,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1063,Malvern East,41 Emo Rd,2400000,-37.8757,145.0518,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1064,Malvern East,78 Emo Rd,2355000,-37.8755,145.0523,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1065,Malvern East,11 Findon St,1036000,-37.8717,145.0399,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1066,Malvern East,1894 Malvern Rd,1301000,-37.8724,145.0628,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1067,Malvern East,16A Manning Rd,2273000,-37.8727,145.0458,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1068,Malvern East,35 Warley Rd,2350000,-37.8786,145.0495,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1069,Malvern East,1281B Dandenong Rd,1215000,-37.8845,145.072,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1070,Malvern East,17 Findon St,2200000,-37.8717,145.0403,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1071,Malvern East,12 Hilda St,2200000,-37.8742,145.0614,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1072,Malvern East,17 The Grange,2250000,-37.8753,145.0532,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1073,Malvern East,5 Anfield Ct,1185000,-37.8783,145.0869,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1074,Malvern East,38 MacGregor St,1837000,-37.8799,145.0552,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1075,Malvern East,2083 Malvern Rd,1105000,-37.877,145.067,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1076,Malvern East,19 Belgrave Rd,1505000,-37.8822,145.0677,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1077,Malvern East,2 Bruce St,1500000,-37.884,145.0713,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1078,Malvern East,1872a Malvern Rd,1400000,-37.8708,145.0616,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1079,Malvern East,55 Emo Rd,2210000,-37.8747,145.052,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1080,Malvern East,349 Waverley Rd,1810000,-37.8775,145.0622,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1081,Malvern East,8 Ash Gr,4802500,-37.8756,145.0561,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1082,Malvern East,50 The Boulevard,1555000,-37.8734,145.0887,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1083,Malvern East,69 Beaver St,2123000,-37.8707,145.0482,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1084,Malvern East,19 Belson St,2800000,-37.8664,145.0452,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1085,Malvern East,43 Kerferd St,2305000,-37.8691,145.0435,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1086,Malvern East,8 MacGregor St,1700000,-37.8818,145.0548,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1087,Malvern East,44 Manning Rd,2500000,-37.8733,145.0507,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1088,Malvern East,24 Prior Rd,1150000,-37.8835,145.0886,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1089,Malvern East,1413 Dandenong Rd,1600000,-37.8915,145.0844,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1090,Malvern East,2 Tennyson St,2001000,-37.8771,145.0505,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1091,Malvern East,29 MacGregor St,1915000,-37.8807,145.0547,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1092,Malvern East,102 Manning Rd,1690000,-37.8743,145.0588,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1093,Malvern East,68A Emo Rd,1625000,-37.8769,145.052,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1094,Malvern East,558 Waverley Rd,1500000,-37.8799,145.0738,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1095,Malvern East,22 Deakin St,1400000,-37.8654,145.0412,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1096,Malvern East,17A Findon St,1870000,-37.8718,145.0404,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1097,Malvern East,1 Villers Sq,1580000,-37.8834,145.0635,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1098,Malvern East,8a Anderson St,1420000,-37.8672,145.0432,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1099,Malvern East,2b Brunel St,1680000,-37.8695,145.05,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1100,Malvern East,18 Grant St,2960000,-37.8719,145.0511,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1101,Malvern East,11 Hillard St,2110000,-37.8805,145.0668,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1102,Malvern East,61a Paxton St,1300000,-37.8709,145.0565,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1103,Malvern East,398 Wattletree Rd,1750000,-37.8657,145.0536,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1104,Malvern East,66 Argyll St,1100000,-37.875,145.0861,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1105,Malvern East,2a Ivanhoe Gr,1230000,-37.8787,145.0807,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1106,Malvern East,54 Capon St,2412000,-37.8846,145.087,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1107,Malvern East,48 The Boulevard,960000,-37.8733,145.0883,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1108,Malvern East,22 Ellison St,1297000,-37.8722,145.067,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1109,Malvern East,15 Prior Rd,1335000,-37.8831,145.0879,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1110,Malvern East,3/100 Tooronga Rd,1055000,-37.866,145.0402,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1111,Malvern East,1/380 Waverley Rd,1670000,-37.8777,145.0608,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1112,Malvern East,401A Waverley Rd,1350000,-37.878,145.0666,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1113,Malvern East,23 Darling Rd,1650000,-37.8814,145.0583,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1114,Malvern East,15 Alma St,1550000,-37.8847,145.076,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1115,Malvern East,20a Thurso St,950000,-37.8752,145.0817,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1116,Malvern East,21 Virginia Gr,1782500,-37.8846,145.0861,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1117,Malvern East,13 Clarence St,2490000,-37.8738,145.0415,h,11.2,Stonnington,Yes,Yes,Yes,Yes,Not found
1118,Mont Albert,371 Elgar Rd,1320000,-37.8238,145.1135,h,11.8,Whitehorse,Yes,Yes,Yes,Yes,Not found
1119,Mont Albert,17 Rowland St,2850000,-37.82,145.1118,h,11.8,Whitehorse,Yes,Yes,Yes,Yes,Not found
1120,Mont Albert,48 Kenmare St,2588000,-37.812,145.1095,h,11.8,Whitehorse,Yes,Yes,Yes,Yes,Yes
1121,Mont Albert,3 Gilbert St,1955000,-37.8145,145.1131,h,11.8,Whitehorse,Yes,Yes,Yes,Yes,Not found
1122,Mont Albert,4/30 Kenmare St,1400000,-37.812,145.1074,h,11.8,Whitehorse,Yes,Yes,Yes,Yes,Yes
1123,Mont Albert,11 Rostrevor Pde,2714000,-37.8117,145.1061,h,11.8,Whitehorse,Yes,Yes,Yes,Yes,Yes
1124,Mont Albert,40 Zetland Rd,2350000,-37.8176,145.1117,h,11.8,Whitehorse,Yes,Yes,Yes,Yes,Not found
1125,Mont Albert,42 View St,2200000,-37.8226,145.1103,h,11.8,Whitehorse,Yes,Yes,Yes,Yes,Not found
1126,Mont Albert,12 Rostrevor Pde,2335000,-37.8118,145.1065,h,11.8,Whitehorse,Yes,Yes,Yes,Yes,Yes
1127,Mont Albert,55 View St,2000000,-37.8197,145.1106,h,11.8,Whitehorse,Yes,Yes,Yes,Yes,Not found
1128,Mont Albert,6 Serpentine St,1815000,-37.8195,145.1134,h,11.8,Whitehorse,Yes,Yes,Yes,Yes,Not found
1129,Mont Albert,72 Churchill St,3900000,-37.8186,145.1134,h,11.8,Whitehorse,Yes,Yes,Yes,Yes,Not found
1130,Mont Albert,2/3 Inglisby Rd,666000,-37.8147,145.1032,h,11.8,Whitehorse,Yes,Yes,Yes,Yes,Not found
1131,Mont Albert,47 Zetland Rd,1564000,-37.8173,145.1123,h,11.8,Whitehorse,Yes,Yes,Yes,Yes,Not found
1132,Moorabbin,21 Fiddes St,1224000,-37.9376,145.0474,h,14.6,Kingston,Yes,Not found,Yes,Yes,Not found
1133,Moorabbin,23 Fiddes St,1020000,-37.9375,145.0474,h,14.6,Kingston,Yes,Not found,Yes,Yes,Not found
1134,Moorabbin,19 Hamer St,1000000,-37.9428,145.044,h,14.6,Kingston,Yes,Yes,Yes,Yes,Not found
1135,Moorabbin,11A Barbara St,930000,-37.9371,145.0578,h,14.6,Kingston,Yes,Not found,Yes,Yes,Not found
1136,Moorabbin,7 Barbara St,1090000,-37.9368,145.0568,h,14.6,Kingston,Yes,Not found,Yes,Yes,Not found
1137,Moorabbin,16 Matilda Rd,947500,-37.9416,145.058,h,14.6,Kingston,Yes,Yes,Yes,Yes,Not found
1138,Moorabbin,163 Rowans Rd,836000,-37.9364,145.0559,h,14.6,Kingston,Yes,Not found,Yes,Yes,Not found
1139,Moorabbin,52 Bulli St,1417250,-37.9418,145.0549,h,14.6,Kingston,Yes,Yes,Yes,Yes,Not found
1140,Moorabbin,10 Avon St,980000,-37.9404,145.046,h,14.6,Kingston,Yes,Yes,Yes,Yes,Not found
1141,Moorabbin,48 Matilda Rd,1110000,-37.9386,145.0585,h,14.6,Kingston,Yes,Not found,Yes,Yes,Not found
1142,Moorabbin,38 Grandview Gr,950000,-37.9424,145.0464,h,14.6,Kingston,Yes,Yes,Yes,Yes,Not found
1143,Moorabbin,8b William St,1140000,-37.9443,145.0448,h,14.6,Kingston,Yes,Yes,Yes,Yes,Not found
1144,Moorabbin,38 Royena Rd,1000000,-37.9382,145.0577,h,14.6,Kingston,Yes,Not found,Yes,Yes,Not found
1145,Moorabbin,83 Bulli St,1200000,-37.9398,145.0554,h,14.6,Kingston,Yes,Yes,Yes,Yes,Not found
1146,Moorabbin,14 Avon St,987000,-37.9404,145.0464,h,14.6,Kingston,Yes,Yes,Yes,Yes,Not found
1147,Moorabbin,15 Genoa St,937000,-37.9426,145.0568,h,14.6,Kingston,Yes,Yes,Yes,Yes,Not found
1148,Moorabbin,5 Schofield St,1426000,-37.9394,145.0408,h,14.6,Kingston,Yes,Not found,Yes,Yes,Not found
1149,Moorabbin,5A William St,1016000,-37.9443,145.0444,h,14.6,Kingston,Yes,Yes,Yes,Yes,Not found
1150,Moorabbin,5 Florida Ct,1385000,-37.9431,145.0407,h,14.6,Kingston,Yes,Yes,Yes,Yes,Not found
1151,Moorabbin,118 Rowans Rd,901000,-37.9435,145.0522,h,14.6,Kingston,Yes,Yes,Yes,Yes,Not found
1152,Moorabbin,2 Margaret St,1300000,-37.9362,145.0442,h,14.6,Kingston,Yes,Not found,Yes,Yes,Not found
1153,Moorabbin,1 Otford Cl,975000,-37.9363,145.0495,h,14.6,Kingston,Yes,Not found,Yes,Yes,Not found
1154,Moorabbin,23 Franklin St,1070000,-37.9381,145.0534,h,14.6,Kingston,Yes,Not found,Yes,Yes,Not found
1155,Moorabbin,1 Rhonda Ct,960000,-37.9431,145.0484,h,14.6,Kingston,Yes,Yes,Yes,Yes,Not found
1156,Moorabbin,13 Franklin St,725000,-37.939,145.0533,h,14.6,Kingston,Yes,Yes,Yes,Yes,Not found
1157,Moorabbin,5 Margaret St,981000,-37.9361,145.0456,h,14.6,Kingston,Yes,Not found,Yes,Yes,Not found
1158,Moorabbin,5 Bruthen St,975000,-37.9378,145.0546,h,14.6,Kingston,Yes,Not found,Yes,Yes,Not found
1159,Moorabbin,10 Beilby St,800000,-37.9429,145.0474,h,14.6,Kingston,Yes,Yes,Yes,Yes,Not found
1160,Moorabbin,56 Chapel Rd,921000,-37.9407,145.0482,h,14.6,Kingston,Yes,Yes,Yes,Yes,Not found
1161,Moorabbin,52 Royena Rd,890000,-37.9369,145.0578,h,14.6,Kingston,Yes,Not found,Yes,Yes,Not found
1162,Moorabbin,51 Clay St,1008000,-37.9354,145.0464,h,14.6,Kingston,Yes,Not found,Yes,Yes,Not found
1163,Moorabbin,15 Biscop Rd,1191000,-37.94,145.0449,h,14.6,Kingston,Yes,Yes,Yes,Yes,Not found
1164,Moorabbin,15 Faye St,1130000,-37.9378,145.057,h,14.6,Kingston,Yes,Not found,Yes,Yes,Not found
1165,Moorabbin,2/3 Fiddes St,776000,-37.9389,145.0467,h,14.6,Kingston,Yes,Not found,Yes,Yes,Not found
1166,Moorabbin,8 Barilla Rd,1035000,-37.9411,145.043,h,14.6,Kingston,Yes,Yes,Yes,Yes,Not found
1167,Moorabbin,77 Chapel Rd,920000,-37.9392,145.0481,h,14.6,Kingston,Yes,Not found,Yes,Yes,Not found
1168,Moorabbin,17 Horsmunden Rd,1160000,-37.9395,145.0477,h,14.6,Kingston,Yes,Yes,Yes,Yes,Not found
1169,Moorabbin,6 Wimmera St,825000,-37.9454,145.0507,h,14.6,Kingston,Yes,Yes,Yes,Yes,Not found
1170,Niddrie,3a Irving St,780000,-37.7353,144.8907,h,11.2,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1171,Niddrie,4 Coghlan St,1020000,-37.7423,144.8905,h,11.2,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1172,Niddrie,51 Garnet St,1330000,-37.7467,144.8872,h,11.2,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1173,Niddrie,38 Muriel St,1126000,-37.7429,144.888,h,11.2,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1174,Niddrie,32 Diamond St,1235000,-37.7473,144.8897,h,11.2,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1175,Niddrie,45a Nolan St,895500,-37.7413,144.8871,h,11.2,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1176,Niddrie,39 Cuthbert St,1350000,-37.7387,144.8827,h,11.2,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1177,Niddrie,5 Hamilton St,991000,-37.7368,144.8856,h,11.2,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1178,Niddrie,87 Hotham Rd,657000,-37.7343,144.8783,h,11.2,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1179,Niddrie,45 Vaynor St,710000,-37.7449,144.8869,h,11.2,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1180,Niddrie,21 Diamond St,840000,-37.7484,144.8892,h,11.2,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1181,Niddrie,21 Hamilton St,975000,-37.7379,144.8854,h,11.2,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1182,Niddrie,17 George St,875000,-37.7424,144.8851,h,11.2,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1183,Niddrie,98 Haldane Rd,785000,-37.7321,144.8771,h,11.2,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1184,Niddrie,26 Nolan St,1076000,-37.7412,144.8888,h,11.2,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1185,Niddrie,11 Spring St,850000,-37.7317,144.8751,h,11.2,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1186,Niddrie,44 Jackson St,1400000,-37.7391,144.8875,h,11.2,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1187,Niddrie,2 Kelvin Cl,1080000,-37.7444,144.8847,h,11.2,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1188,Niddrie,114 Hotham Rd,1065000,-37.734,144.8785,h,11.2,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1189,Niddrie,2 Hanson St,773000,-37.7324,144.8765,h,11.2,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1190,Niddrie,31 Carrington Rd,1190000,-37.7378,144.8893,h,11.2,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1191,Niddrie,50 Hotham Rd,1015000,-37.736,144.8839,h,11.2,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1192,Niddrie,33 Newman St,875000,-37.738,144.8816,h,11.2,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1193,Niddrie,14 Haldane Rd,1020000,-37.7352,144.8845,h,11.2,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1194,Niddrie,4 Ida St,1100000,-37.7459,144.8906,h,11.2,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1195,Niddrie,4 Muriel St,1007000,-37.7433,144.891,h,11.2,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1196,Niddrie,20 Grandview Rd,1245000,-37.7386,144.8902,h,11.2,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1197,Niddrie,29 Jackson St,1155000,-37.7396,144.8887,h,11.2,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1198,Niddrie,38 Garnet St,1160000,-37.748,144.8873,h,11.2,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1199,Niddrie,14 Vaynor St,1105000,-37.7449,144.8899,h,11.2,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1200,Niddrie,8 Rutland St,960000,-37.736,144.8809,h,11.2,Moonee Valley,Not found,Yes,Yes,Yes,Yes
1201,Oak Park,14 Marie St,892000,-37.718,144.9174,h,11.5,Moreland,Yes,Yes,Yes,Not found,Yes
1202,Oak Park,1 Victoria St,592000,-37.7137,144.9167,h,11.5,Moreland,Yes,Not found,Yes,Not found,Yes
1203,Oak Park,40 Winifred St,865000,-37.7209,144.9158,h,11.5,Moreland,Yes,Yes,Yes,Not found,Yes
1204,Oak Park,7 Cartwright St,1350000,-37.7151,144.9194,h,11.5,Moreland,Yes,Yes,Yes,Not found,Yes
1205,Oak Park,40 New Rd,830000,-37.7134,144.9096,h,11.5,Moreland,Yes,Yes,Yes,Not found,Yes
1206,Oak Park,44 Devereaux St,706000,-37.7143,144.9092,h,11.5,Moreland,Yes,Yes,Yes,Not found,Yes
1207,Oak Park,11 Murphy St,920000,-37.7168,144.9171,h,11.5,Moreland,Yes,Yes,Yes,Not found,Yes
1208,Oak Park,7 Pines Gr,690000,-37.7161,144.9165,h,11.5,Moreland,Yes,Yes,Yes,Not found,Yes
1209,Oak Park,4 Ridge Rd,800000,-37.7151,144.9157,h,11.5,Moreland,Yes,Yes,Yes,Not found,Yes
1210,Oak Park,10 Grevillia Rd,1100000,-37.7207,144.9263,h,11.5,Moreland,Yes,Yes,Yes,Yes,Yes
1211,Oak Park,19 Valdoone Ct,727500,-37.7152,144.9074,h,11.5,Moreland,Yes,Yes,Yes,Not found,Yes
1212,Oak Park,3 Flannery Ct,925000,-37.7151,144.9062,h,11.5,Moreland,Yes,Yes,Yes,Not found,Yes
1213,Oak Park,63 Vincent St,900000,-37.7187,144.914,h,11.5,Moreland,Yes,Yes,Yes,Not found,Yes
1214,Oak Park,96 Winifred St,815500,-37.718,144.9124,h,11.5,Moreland,Yes,Yes,Yes,Not found,Yes
1215,Oak Park,1 Jacaranda St,770000,-37.7152,144.9165,h,11.5,Moreland,Yes,Yes,Yes,Not found,Yes
1216,Oak Park,40 Devereaux St,840000,-37.7143,144.9096,h,11.5,Moreland,Yes,Yes,Yes,Not found,Yes
1217,Oak Park,20 Lex Gr,1005000,-37.7182,144.9246,h,11.5,Moreland,Yes,Yes,Yes,Not found,Yes
1218,Oak Park,100 Winifred St,810000,-37.7178,144.9121,h,11.5,Moreland,Yes,Yes,Yes,Not found,Yes
1219,Oak Park,68 Vincent St,855333,-37.718,144.9138,h,11.5,Moreland,Yes,Yes,Yes,Not found,Yes
1220,Oak Park,11 Hillcrest Rd,900000,-37.7129,144.9253,h,11.5,Moreland,Yes,Not found,Yes,Not found,Yes
1221,Oak Park,8a Pines Gr,480000,-37.7157,144.9165,h,11.5,Moreland,Yes,Yes,Yes,Not found,Yes
1222,Oakleigh South,14 Bossington St,981000,-37.9167,145.0855,h,14.7,Monash,Yes,Yes,Yes,Yes,Not found
1223,Oakleigh South,4 Montrose St,876000,-37.9384,145.0878,h,14.7,Kingston,Not found,Yes,Yes,Yes,Not found
1224,Oakleigh South,16 Alleford St,875000,-37.9156,145.0879,h,14.7,Monash,Yes,Yes,Yes,Yes,Not found
1225,Oakleigh South,2/1073 Centre Rd,651000,-37.9244,145.0883,h,14.7,Kingston,Yes,Yes,Yes,Yes,Not found
1226,Oakleigh South,14 Columbia St,802000,-37.9348,145.0836,h,14.7,Kingston,Not found,Yes,Yes,Yes,Not found
1227,Oakleigh South,21 Hardy Ct,995000,-37.9248,145.1067,h,14.7,Monash,Yes,Yes,Yes,Yes,Not found
1228,Oakleigh South,9 Wicks Ct,881500,-37.9355,145.0979,h,14.7,Kingston,Not found,Yes,Yes,Yes,Not found
1229,Oakleigh South,4 Cascade St,900000,-37.9366,145.0954,h,14.7,Kingston,Not found,Yes,Yes,Yes,Not found
1230,Oakleigh South,3/1073 Centre Rd,782000,-37.9244,145.0885,h,14.7,Kingston,Yes,Yes,Yes,Yes,Not found
1231,Oakleigh South,10a Farm Rd,580000,-37.9249,145.0943,h,14.7,Monash,Yes,Yes,Yes,Yes,Not found
