,Suburb,Address,Price,Lattitude,Longtitude,Type,Distance,CouncilArea,public_transport.train Name
5520,Niddrie,31 Carrington Rd,1190000,-37.7378,144.8893,h,11.2,Moonee Valley,Not found
5521,Niddrie,50 Hotham Rd,1015000,-37.736,144.8839,h,11.2,Moonee Valley,Not found
5522,Niddrie,33 Newman St,875000,-37.738,144.8816,h,11.2,Moonee Valley,Not found
5523,Niddrie,14 Haldane Rd,1020000,-37.7352,144.8845,h,11.2,Moonee Valley,Not found
5527,Niddrie,4 Ida St,1100000,-37.7459,144.8906,h,11.2,Moonee Valley,Not found
5528,Niddrie,4 Muriel St,1007000,-37.7433,144.891,h,11.2,Moonee Valley,Not found
5529,Niddrie,20 Grandview Rd,1245000,-37.7386,144.8902,h,11.2,Moonee Valley,Not found
5530,Niddrie,29 Jackson St,1155000,-37.7396,144.8887,h,11.2,Moonee Valley,Not found
5532,Niddrie,38 Garnet St,1160000,-37.748,144.8873,h,11.2,Moonee Valley,Not found
5535,Niddrie,14 Vaynor St,1105000,-37.7449,144.8899,h,11.2,Moonee Valley,Not found
5537,Niddrie,8 Rutland St,960000,-37.736,144.8809,h,11.2,Moonee Valley,Not found
5740,Oak Park,14 Marie St,892000,-37.718,144.9174,h,11.5,Moreland,Yes
5741,Oak Park,1 Victoria St,592000,-37.7137,144.9167,h,11.5,Moreland,Yes
5743,Oak Park,40 Winifred St,865000,-37.7209,144.9158,h,11.5,Moreland,Yes
5744,Oak Park,7 Cartwright St,1350000,-37.7151,144.9194,h,11.5,Moreland,Yes
5747,Oak Park,40 New Rd,830000,-37.7134,144.9096,h,11.5,Moreland,Yes
5748,Oak Park,44 Devereaux St,706000,-37.7143,144.9092,h,11.5,Moreland,Yes
5749,Oak Park,11 Murphy St,920000,-37.7168,144.9171,h,11.5,Moreland,Yes
5752,Oak Park,7 Pines Gr,690000,-37.7161,144.9165,h,11.5,Moreland,Yes
5754,Oak Park,4 Ridge Rd,800000,-37.7151,144.9157,h,11.5,Moreland,Yes
5756,Oak Park,10 Grevillia Rd,1100000,-37.7207,144.9263,h,11.5,Moreland,Yes
5757,Oak Park,19 Valdoone Ct,727500,-37.7152,144.9074,h,11.5,Moreland,Yes
5760,Oak Park,3 Flannery Ct,925000,-37.7151,144.9062,h,11.5,Moreland,Yes
5766,Oak Park,63 Vincent St,900000,-37.7187,144.914,h,11.5,Moreland,Yes
5767,Oak Park,96 Winifred St,815500,-37.718,144.9124,h,11.5,Moreland,Yes
5768,Oak Park,1 Jacaranda St,770000,-37.7152,144.9165,h,11.5,Moreland,Yes
5771,Oak Park,40 Devereaux St,840000,-37.7143,144.9096,h,11.5,Moreland,Yes
5773,Oak Park,20 Lex Gr,1005000,-37.7182,144.9246,h,11.5,Moreland,Yes
5775,Oak Park,100 Winifred St,810000,-37.7178,144.9121,h,11.5,Moreland,Yes
5784,Oak Park,68 Vincent St,855333,-37.718,144.9138,h,11.5,Moreland,Yes
5786,Oak Park,11 Hillcrest Rd,900000,-37.7129,144.9253,h,11.5,Moreland,Yes
5787,Oak Park,8a Pines Gr,480000,-37.7157,144.9165,h,11.5,Moreland,Yes
5792,Oakleigh South,14 Bossington St,981000,-37.9167,145.0855,h,14.7,Monash,Yes
5794,Oakleigh South,4 Montrose St,876000,-37.9384,145.0878,h,14.7,Kingston,Not found
5795,Oakleigh South,16 Alleford St,875000,-37.9156,145.0879,h,14.7,Monash,Yes
5796,Oakleigh South,2/1073 Centre Rd,651000,-37.9244,145.0883,h,14.7,Kingston,Yes
5797,Oakleigh South,14 Columbia St,802000,-37.9348,145.0836,h,14.7,Kingston,Not found
5798,Oakleigh South,21 Hardy Ct,995000,-37.9248,145.1067,h,14.7,Monash,Yes
5800,Oakleigh South,9 Wicks Ct,881500,-37.9355,145.0979,h,14.7,Kingston,Not found
5804,Oakleigh South,4 Cascade St,900000,-37.9366,145.0954,h,14.7,Kingston,Not found
5805,Oakleigh South,3/1073 Centre Rd,782000,-37.9244,145.0885,h,14.7,Kingston,Yes
5806,Oakleigh South,10a Farm Rd,580000,-37.9249,145.0943,h,14.7,Monash,Yes
5808,Oakleigh South,13 Farm Rd,937500,-37.9245,145.0937,h,14.7,Monash,Yes
5809,Oakleigh South,25 Luntar Rd,1080000,-37.9261,145.083,h,14.7,Kingston,Not found
5810,Oakleigh South,8 Riley St,1000000,-37.9215,145.0925,h,14.7,Monash,Yes
5813,Oakleigh South,24 Guest Rd,1235000,-37.9129,145.094,h,14.7,Monash,Yes
5814,Oakleigh South,7 Robyn Ct,801347,-37.9361,145.0816,h,14.7,Kingston,Not found
5817,Oakleigh South,9 Emerald St,921000,-37.9377,145.0856,h,14.7,Kingston,Not found
5818,Oakleigh South,1172 North Rd,1900000,-37.9099,145.0875,h,14.7,Monash,Yes
5819,Oakleigh South,1/19 Dermot St,752500,-37.9191,145.0855,h,14.7,Monash,Yes
5820,Oakleigh South,9 Telopea Ct,800000,-37.9393,145.0962,h,14.7,Kingston,Not found
5826,Oakleigh South,107 Golf Rd,1067000,-37.9196,145.0876,h,14.7,Monash,Yes
5827,Oakleigh South,31 Riley St,1310000,-37.9239,145.0943,h,14.7,Monash,Yes
5828,Oakleigh South,24 Valley St,800000,-37.918,145.1064,h,14.7,Monash,Yes
5829,Oakleigh South,28 Devoy St,1260500,-37.9178,145.0872,h,14.7,Monash,Yes
5831,Oakleigh South,15 Druitt St,850500,-37.9303,145.082,h,14.7,Kingston,Not found
5833,Oakleigh South,3 Paula Ct,980500,-37.9187,145.1098,h,14.7,Monash,Yes
5834,Oakleigh South,22 Pitt St,1068000,-37.9213,145.0854,h,14.7,Monash,Yes
5838,Oakleigh South,20 Vanessa Ct,937500,-37.9413,145.0957,h,14.7,Kingston,Not found
5841,Oakleigh South,15 Yarra Ct,1126000,-37.935,145.083,h,14.7,Kingston,Not found
5842,Oakleigh South,19 Reid St,778000,-37.9112,145.0873,h,14.7,Monash,Yes
6412,Reservoir,30 Ashton St,731000,-37.7292,145.0214,h,11.2,Darebin,Yes
6416,Reservoir,19 Drysdale St,723000,-37.7299,145.0242,h,11.2,Darebin,Yes
6418,Reservoir,53 Fordham Rd,685000,-37.7139,145.0215,h,11.2,Darebin,Yes
6421,Reservoir,10 Ryan St,620000,-37.7021,144.9985,h,11.2,Darebin,Yes
6422,Reservoir,19 Wilkinson St,1025000,-37.7262,145.0177,h,11.2,Darebin,Yes
6425,Reservoir,686 High St,805000,-37.7286,145.0059,h,11.2,Darebin,Yes
6426,Reservoir,40 Hughes Pde,770000,-37.6997,145.0043,h,11.2,Darebin,Yes
6430,Reservoir,31 Powell St,1005000,-37.7266,145.0004,h,11.2,Darebin,Yes
6431,Reservoir,5 Queen St,931000,-37.7279,145.0136,h,11.2,Darebin,Yes
6432,Reservoir,15 Rodman St,810000,-37.702,145.0071,h,11.2,Darebin,Yes
6436,Reservoir,17 Odowd St,535000,-37.7182,145.0161,h,11.2,Darebin,Yes
6438,Reservoir,3 Xavier Gr,920000,-37.7276,145.0165,h,11.2,Darebin,Yes
6439,Reservoir,57 Barry St,800000,-37.7093,145.0012,h,11.2,Darebin,Yes
6440,Reservoir,29 Dredge St,510000,-37.6946,144.9962,h,11.2,Darebin,Yes
6441,Reservoir,86 Hickford St,651000,-37.705,145.0216,h,11.2,Darebin,Yes
6442,Reservoir,10 Zinnia St,502500,-37.7152,144.9823,h,11.2,Darebin,Yes
6443,Reservoir,197 Albert St,365000,-37.7273,145.0254,h,11.2,Darebin,Yes
6446,Reservoir,28 Gloucester St,730000,-37.721,144.9967,h,11.2,Darebin,Yes
6447,Reservoir,1/40 Godley St,260000,-37.7025,144.9887,h,11.2,Darebin,Yes
6448,Reservoir,16 Kinsale St,665000,-37.7226,144.9953,h,11.2,Darebin,Yes
6449,Reservoir,1/1 Leamington St,625000,-37.7132,145.0075,h,11.2,Darebin,Yes
6456,Reservoir,5 Bluebell Pl,851000,-37.6926,144.9861,h,11.2,Darebin,Not found
6457,Reservoir,41 Cameron St,998000,-37.7271,144.9968,h,11.2,Darebin,Yes
6458,Reservoir,39 Kinsale St,1030000,-37.721,144.9952,h,11.2,Darebin,Yes
6459,Reservoir,1/33 McComas St,498000,-37.7288,145.0224,h,11.2,Darebin,Yes
6464,Reservoir,69 Powell St,900000,-37.7262,144.997,h,11.2,Darebin,Yes
6465,Reservoir,1/3 Boldrewood Pde,500000,-37.7248,145.023,h,11.2,Darebin,Yes
6466,Reservoir,13 Crawley St,1015000,-37.726,145.0044,h,11.2,Darebin,Yes
6467,Reservoir,193 Edwardes St,915000,-37.7154,144.9962,h,11.2,Darebin,Yes
6468,Reservoir,66 Elinda Pl,380000,-37.6998,145.0248,h,11.2,Darebin,Yes
6470,Reservoir,15 George St,800000,-37.718,144.9999,h,11.2,Darebin,Yes
6472,Reservoir,91 Henty St,600000,-37.719,144.9971,h,11.2,Darebin,Yes
6477,Reservoir,11a Oconnor St,611000,-37.7108,145.0048,h,11.2,Darebin,Yes
6479,Reservoir,3 Colthur St,650000,-37.7099,144.9938,h,11.2,Darebin,Yes
6481,Reservoir,15 Glenvale Rd,610000,-37.7205,144.9872,h,11.2,Darebin,Yes
6482,Reservoir,43 Gloucester St,890000,-37.7199,144.9965,h,11.2,Darebin,Yes
6484,Reservoir,43 Kingsley Rd,865000,-37.721,144.9885,h,11.2,Darebin,Yes
6488,Reservoir,104 Royal Pde,650000,-37.7126,145.015,h,11.2,Darebin,Yes
6490,Reservoir,96 Whitelaw St,650000,-37.7125,145.022,h,11.2,Darebin,Yes
6492,Reservoir,65 Barry St,836000,-37.7093,145.0006,h,11.2,Darebin,Yes
6497,Reservoir,34 Drysdale St,635000,-37.7293,145.0224,h,11.2,Darebin,Yes
6501,Reservoir,3 Hillcroft St,810000,-37.7196,144.9899,h,11.2,Darebin,Yes
6502,Reservoir,9 Howard St,780000,-37.7199,145.0155,h,11.2,Darebin,Yes
6505,Reservoir,23 Tovey St,660000,-37.7009,144.999,h,11.2,Darebin,Yes
6506,Reservoir,2/953 High St,555000,-37.71,145.0082,h,11.2,Darebin,Yes
6508,Reservoir,2/116 Summerhill Rd,540000,-37.7257,145.0243,h,11.2,Darebin,Yes
6510,Reservoir,146 North Rd,812000,-37.7223,145.0126,h,11.2,Darebin,Yes
6511,Reservoir,31 Rathcown Rd,682000,-37.7107,145.0317,h,11.2,Darebin,Yes
6516,Reservoir,8 Bedwell St,750000,-37.6945,144.992,h,11.2,Darebin,Yes
6519,Reservoir,18 Frankston St,644000,-37.7246,144.9995,h,11.2,Darebin,Yes
6521,Reservoir,30 Godley St,895500,-37.7034,144.9886,h,11.2,Darebin,Yes
6523,Reservoir,24 Livingstone St,940000,-37.7249,144.9854,h,11.2,Darebin,Yes
6526,Reservoir,97 North Rd,755000,-37.7231,145.0168,h,11.2,Darebin,Yes
6531,Reservoir,7 Caddy Ct,585000,-37.7293,145.032,h,11.2,Darebin,Not found
6537,Reservoir,12 Nisbett St,546000,-37.728,145.0352,h,11.2,Darebin,Not found
6540,Reservoir,249 Spring St,1700000,-37.7176,145.0058,h,11.2,Darebin,Yes
6541,Reservoir,28 Black St,592500,-37.7094,145.0204,h,11.2,Darebin,Yes
6543,Reservoir,60 Powell St,830000,-37.7261,144.9983,h,11.2,Darebin,Yes
6545,Reservoir,83 Royal Pde,655000,-37.713,145.0137,h,11.2,Darebin,Yes
6548,Reservoir,1/104 Cheddar Rd,410000,-37.6974,145.0213,h,11.2,Darebin,Yes
6549,Reservoir,115 Cheddar Rd,836000,-37.7033,145.0169,h,11.2,Darebin,Yes
6550,Reservoir,13 Clements Gr,635000,-37.7134,145.0235,h,11.2,Darebin,Yes
6551,Reservoir,117 Darebin Bvd,811000,-37.7029,145.0324,h,11.2,Darebin,Not found
6552,Reservoir,24 Epstein St,650000,-37.7092,144.9933,h,11.2,Darebin,Yes
6555,Reservoir,16 North Rd,765000,-37.7214,145.0241,h,11.2,Darebin,Yes
6559,Reservoir,61 Southernhay St,715000,-37.7255,145.0088,h,11.2,Darebin,Yes
6561,Reservoir,9 Ayr St,670000,-37.7064,145.0321,h,11.2,Darebin,Not found
6564,Reservoir,119 Hughes Pde,680000,-37.6983,144.9941,h,11.2,Darebin,Yes
6568,Reservoir,39 Mason St,786000,-37.7283,145.0072,h,11.2,Darebin,Yes
6570,Reservoir,8 Willoughby St,650000,-37.7184,144.9962,h,11.2,Darebin,Yes
6571,Reservoir,5 Zinnia St,540000,-37.7156,144.9825,h,11.2,Darebin,Yes
6573,Reservoir,43 Barry St,685000,-37.7096,145.0036,h,11.2,Darebin,Yes
6574,Reservoir,2 Carrington Rd,800000,-37.722,144.9922,h,11.2,Darebin,Yes
6576,Reservoir,4 Dennis St,830000,-37.7187,145.0127,h,11.2,Darebin,Yes
6579,Reservoir,12 Ida Ct,539000,-37.7086,144.9919,h,11.2,Darebin,Yes
6585,Reservoir,79 Darebin Bvd,622500,-37.7038,145.0281,h,11.2,Darebin,Yes
6586,Reservoir,89 Darebin Bvd,767500,-37.704,145.0299,h,11.2,Darebin,Yes
6587,Reservoir,15 Down St,780000,-37.7245,145.004,h,11.2,Darebin,Yes
6588,Reservoir,18 Elizabeth Ct,668000,-37.6989,145.0212,h,11.2,Darebin,Yes
6591,Reservoir,53 Northernhay St,1215000,-37.7247,145.0096,h,11.2,Darebin,Yes
6594,Reservoir,5 Birdwood St,1120000,-37.7285,144.9961,h,11.2,Darebin,Yes
6596,Reservoir,75 Cheddar Rd,800000,-37.7075,145.0136,h,11.2,Darebin,Yes
6598,Reservoir,192 Edwardes St,1700000,-37.7152,144.997,h,11.2,Darebin,Yes
6599,Reservoir,4 Hickford St,655000,-37.7061,145.0308,h,11.2,Darebin,Yes
6601,Reservoir,12 Kinkora Rd,885000,-37.7303,145.0171,h,11.2,Darebin,Yes
6602,Reservoir,28A McMahon Rd,510000,-37.7113,145.0224,h,11.2,Darebin,Yes
6606,Reservoir,12 Borrie St,703000,-37.7066,145.0203,h,11.2,Darebin,Yes
6609,Reservoir,11 Elsey Rd,750000,-37.7054,145.0137,h,11.2,Darebin,Yes
6612,Reservoir,25 Florence Cl,613000,-37.7007,144.9815,h,11.2,Darebin,Not found
6613,Reservoir,6 McShane St,779000,-37.7027,145.0001,h,11.2,Darebin,Yes
6616,Reservoir,85 Radford Rd,791000,-37.7024,144.984,h,11.2,Darebin,Not found
6617,Reservoir,3 Sheargold Ct,475000,-37.692,144.9781,h,11.2,Darebin,Yes
6620,Reservoir,50 Gloucester St,950000,-37.7196,144.997,h,11.2,Darebin,Yes
6624,Reservoir,24 Ludeman Ct,730000,-37.6981,144.9989,h,11.2,Darebin,Yes
6625,Reservoir,140 Purinuan Rd,791000,-37.7076,145.017,h,11.2,Darebin,Yes
6626,Reservoir,6 Rodman St,905000,-37.7022,145.0078,h,11.2,Darebin,Yes
6628,Reservoir,13 Whitby St,767000,-37.7098,145.0031,h,11.2,Darebin,Yes
6630,Reservoir,26 York St,871000,-37.7276,144.989,h,11.2,Darebin,Yes
6633,Reservoir,10 Gilbank St,921500,-37.7238,144.9964,h,11.2,Darebin,Yes
6637,Reservoir,13 Southernhay St,787000,-37.7258,145.0129,h,11.2,Darebin,Yes
6641,Reservoir,30 Boldrewood Pde,670500,-37.7229,145.0225,h,11.2,Darebin,Yes
6642,Reservoir,89 Cheddar Rd,1050000,-37.7061,145.0147,h,11.2,Darebin,Yes
6647,Reservoir,30 Kinsale St,851500,-37.7217,144.9954,h,11.2,Darebin,Yes
6648,Reservoir,129 Spring St,623500,-37.7271,145.0009,h,11.2,Darebin,Yes
6649,Reservoir,52 Wilson Bvd,830000,-37.7001,144.9936,h,11.2,Darebin,Yes
6650,Reservoir,14 Beenak St,572000,-37.7104,145.0257,h,11.2,Darebin,Yes
6652,Reservoir,1/15 Delaware St,600000,-37.7208,145.0148,h,11.2,Darebin,Yes
6653,Reservoir,2/15 Delaware St,450000,-37.7211,145.0147,h,11.2,Darebin,Yes
6658,Reservoir,17 Ramleh Rd,692500,-37.7086,145.0313,h,11.2,Darebin,Yes
6659,Reservoir,163 Spring St,790000,-37.7243,145.0014,h,11.2,Darebin,Yes
6660,Reservoir,70 Barry St,785000,-37.709,145.0015,h,11.2,Darebin,Yes
6662,Reservoir,16 Cool St,840000,-37.726,144.9858,h,11.2,Darebin,Yes
6663,Reservoir,30 Davidson St,925000,-37.6961,144.9865,h,11.2,Darebin,Not found
6666,Reservoir,906 High St,700000,-37.7195,145.0074,h,11.2,Darebin,Yes
6667,Reservoir,5 Jess St,801000,-37.705,145.0035,h,11.2,Darebin,Yes
6671,Reservoir,57 Newton St,866000,-37.7313,145.0224,h,11.2,Darebin,Yes
6674,Reservoir,27 Banff St,500250,-37.7047,145.0252,h,11.2,Darebin,Yes
6675,Reservoir,2/1 Clark St,395000,-37.7186,145.011,h,11.2,Darebin,Yes
6676,Reservoir,33 Edwardes St,810000,-37.7164,145.0048,h,11.2,Darebin,Yes
6678,Reservoir,89 Henty St,790000,-37.719,144.9972,h,11.2,Darebin,Yes
6682,Reservoir,273 Mahoneys Rd,601000,-37.6917,144.9755,h,11.2,Darebin,Yes
6683,Reservoir,103 McMahon Rd,772000,-37.7106,145.0138,h,11.2,Darebin,Yes
6685,Reservoir,33 Shand Rd,968000,-37.7211,145.0195,h,11.2,Darebin,Yes
6686,Reservoir,7 Thackeray Rd,928000,-37.7218,145.015,h,11.2,Darebin,Yes
6689,Reservoir,1 Harmer St,885000,-37.7021,145.0178,h,11.2,Darebin,Yes
6691,Reservoir,42 Kingsley Rd,815000,-37.7208,144.9887,h,11.2,Darebin,Yes
6692,Reservoir,28 Mendip Rd,882500,-37.7217,145.0163,h,11.2,Darebin,Yes
6693,Reservoir,54 Pine St,793000,-37.7195,144.9982,h,11.2,Darebin,Yes
6697,Reservoir,1/21 Crookston Rd,550000,-37.7106,145.0225,h,11.2,Darebin,Yes
6702,Reservoir,124 Rathcown Rd,680000,-37.7089,145.0192,h,11.2,Darebin,Yes
6704,Reservoir,15 Berwick St,751000,-37.723,145.0024,h,11.2,Darebin,Yes
6707,Reservoir,10 Dumbarton St,851000,-37.7013,145.0244,h,11.2,Darebin,Yes
6709,Reservoir,657 Gilbert Rd,777000,-37.7265,144.9918,h,11.2,Darebin,Yes
6710,Reservoir,24 Home St,1162000,-37.7264,145.0198,h,11.2,Darebin,Yes
6711,Reservoir,89 McMahon Rd,620000,-37.7108,145.0156,h,11.2,Darebin,Yes
6712,Reservoir,1 Mendip Rd,1025000,-37.7242,145.0154,h,11.2,Darebin,Yes
6713,Reservoir,72 Oconnor St,762500,-37.7101,144.9999,h,11.2,Darebin,Yes
6714,Reservoir,40 Powell St,832000,-37.7263,145.0003,h,11.2,Darebin,Yes
6715,Reservoir,17 Steane St,820000,-37.7306,145.0242,h,11.2,Darebin,Yes
6718,Reservoir,81 Barton St,784000,-37.7115,145.0009,h,11.2,Darebin,Yes
6719,Reservoir,16 Birdwood St,1186000,-37.7285,144.9964,h,11.2,Darebin,Yes
6720,Reservoir,11 Carrington Rd,665000,-37.7219,144.9892,h,11.2,Darebin,Yes
6725,Reservoir,39 Leamington St,885000,-37.7129,145.0047,h,11.2,Darebin,Yes
6727,Reservoir,6 MacKenzie St,718500,-37.704,144.9864,h,11.2,Darebin,Not found
6728,Reservoir,12 Nutwood St,762500,-37.7099,145.0333,h,11.2,Darebin,Not found
6730,Reservoir,20 Rodman St,737000,-37.7012,145.0069,h,11.2,Darebin,Yes
6732,Reservoir,56 Gloucester St,810000,-37.7192,144.9971,h,11.2,Darebin,Yes
6734,Reservoir,42 Oconnor St,610000,-37.7103,145.0037,h,11.2,Darebin,Yes
6736,Reservoir,39 Shand Rd,730000,-37.7207,145.0196,h,11.2,Darebin,Yes
6737,Reservoir,183 Wilson Bvd,680000,-37.697,144.9989,h,11.2,Darebin,Yes
6738,Reservoir,27 Ashton St,705000,-37.7291,145.021,h,11.2,Darebin,Yes
6739,Reservoir,46 Bourke St,705000,-37.7243,144.9883,h,11.2,Darebin,Yes
6957,Rosanna,20 Rowell St,1101500,-37.7395,145.0773,h,11.4,Banyule,Yes
6961,Rosanna,21 Darvall St,971000,-37.7407,145.0612,h,11.4,Banyule,Yes
6965,Rosanna,101 Ellesmere Pde,1020000,-37.7348,145.0656,h,11.4,Banyule,Yes
6967,Rosanna,21 Ruthven St,1050000,-37.7299,145.0656,h,11.4,Banyule,Yes
6969,Rosanna,48 Grove Rd,1155000,-37.7439,145.0688,h,11.4,Banyule,Yes
6973,Rosanna,166 Rosanna Rd,620000,-37.7449,145.072,h,11.4,Banyule,Yes
6974,Rosanna,70 McCrae Rd,780000,-37.7367,145.0797,h,11.4,Banyule,Yes
6975,Rosanna,11 Thomson Dr,1051000,-37.7338,145.0703,h,11.4,Banyule,Yes
6976,Rosanna,1 Hillside Rd,2530000,-37.7465,145.0612,h,11.4,Banyule,Yes
6977,Rosanna,1/249 Lower Plenty Rd,720000,-37.7377,145.0737,h,11.4,Banyule,Yes
6980,Rosanna,1/241 Lower Plenty Rd,725000,-37.7381,145.073,h,11.4,Banyule,Yes
6981,Rosanna,1/73 Lower Plenty Rd,821000,-37.7437,145.0633,h,11.4,Banyule,Yes
6982,Rosanna,3/9 Mountain View Pde,915000,-37.7449,145.0596,h,11.4,Banyule,Yes
6984,Rosanna,27 Thomson Dr,890000,-37.733,145.0694,h,11.4,Banyule,Yes
6986,Rosanna,180 Grandview Gr,1245000,-37.7312,145.0635,h,11.4,Banyule,Yes
6987,Rosanna,11/77 McCrae Rd,430000,-37.7362,145.079,h,11.4,Banyule,Yes
6989,Rosanna,68 Finlayson St,860000,-37.7346,145.0715,h,11.4,Banyule,Yes
6990,Rosanna,51 Davies St,1012000,-37.7359,145.0614,h,11.4,Banyule,Yes
6991,Rosanna,109 Ellesmere Pde,1020000,-37.7342,145.0658,h,11.4,Banyule,Yes
6995,Rosanna,206 Waiora Rd,1610000,-37.7324,145.0606,h,11.4,Banyule,Yes
6996,Rosanna,22 Douglas St,1200000,-37.7428,145.07,h,11.4,Banyule,Yes
6997,Rosanna,54 Grove Rd,1270000,-37.7435,145.0686,h,11.4,Banyule,Yes
7001,Rosanna,9 Greensborough Rd,515000,-37.7347,145.0783,h,11.4,Banyule,Yes
7003,Rosanna,10 Stokes St,1000000,-37.7352,145.0714,h,11.4,Banyule,Yes
7004,Rosanna,1/8 Stokes St,867000,-37.7352,145.0713,h,11.4,Banyule,Yes
7005,Rosanna,14 Invermay Gr,945000,-37.7412,145.0642,h,11.4,Banyule,Yes
7008,Rosanna,14 Milford Gr,1720000,-37.7387,145.0729,h,11.4,Banyule,Yes
7011,Rosanna,20 Finlayson St,852000,-37.7393,145.0685,h,11.4,Banyule,Yes
7015,Rosanna,7 Douglas St,1021000,-37.7433,145.0716,h,11.4,Banyule,Yes
7018,Rosanna,23 Silk St,908000,-37.7345,145.0753,h,11.4,Banyule,Yes
7580,Sunshine,142 Cornwall Rd,800000,-37.7809,144.8424,h,12.6,Brimbank,Yes
7581,Sunshine,32 Matthews St,950000,-37.7933,144.8411,h,12.6,Brimbank,Yes
7582,Sunshine,11 Thomson St,625000,-37.7853,144.843,h,12.6,Brimbank,Yes
7583,Sunshine,18 Tyler St,710000,-37.7878,144.8369,h,12.6,Brimbank,Yes
7584,Sunshine,17 Barnard Ct,735000,-37.7877,144.8398,h,12.6,Brimbank,Yes
7585,Sunshine,160 Cornwall Rd,1001000,-37.7796,144.8426,h,12.6,Brimbank,Yes
7586,Sunshine,7 High St,780000,-37.7886,144.8438,h,12.6,Brimbank,Yes
7587,Sunshine,1 Markstone Ct,710000,-37.7794,144.8395,h,12.6,Brimbank,Yes
7588,Sunshine,24 Martin St,1350500,-37.7864,144.8353,h,12.6,Brimbank,Yes
7589,Sunshine,15 Mellor St,745000,-37.7802,144.8374,h,12.6,Brimbank,Yes
7590,Sunshine,2A Ritchie Ct,490000,-37.7876,144.8342,h,12.6,Brimbank,Yes
7592,Sunshine,51 Ardoyne St,700000,-37.7966,144.8252,h,12.6,Brimbank,Yes
7593,Sunshine,36 Matthews St,895000,-37.7933,144.8408,h,12.6,Brimbank,Yes
7594,Sunshine,17 Snowden St,657500,-37.7796,144.8372,h,12.6,Brimbank,Yes
7595,Sunshine,1 Walter St,1030000,-37.7932,144.8434,h,12.6,Brimbank,Yes
7596,Sunshine,3/17 Anderson Rd,460000,-37.7939,144.8261,h,12.6,Brimbank,Yes
7597,Sunshine,3 Colin St,725000,-37.7801,144.8412,h,12.6,Brimbank,Yes
7598,Sunshine,116 Cornwall Rd,620000,-37.7831,144.842,h,12.6,Brimbank,Yes
7599,Sunshine,143 Cornwall Rd,460000,-37.7807,144.842,h,12.6,Brimbank,Yes
7601,Sunshine,27 Parsons St,910000,-37.7918,144.8419,h,12.6,Brimbank,Yes
7602,Sunshine,17 Hampshire Rd,702000,-37.7949,144.8303,h,12.6,Brimbank,Yes
7603,Sunshine,158 Morris St,580000,-37.7923,144.8289,h,12.6,Brimbank,Yes
7606,Sunshine,34 Ernest St,890000,-37.7796,144.845,h,12.6,Brimbank,Yes
7608,Sunshine,7 Barnett St,675000,-37.7821,144.8456,h,12.6,Brimbank,Yes
7609,Sunshine,4/162 Cornwall Rd,425000,-37.7795,144.8432,h,12.6,Brimbank,Yes
7610,Sunshine,3 Lynch St,715000,-37.7807,144.8341,h,12.6,Brimbank,Yes
7612,Sunshine,3 Donald St,816000,-37.7906,144.8387,h,12.6,Brimbank,Yes
7613,Sunshine,59 Hertford Rd,825000,-37.7818,144.8393,h,12.6,Brimbank,Yes
7614,Sunshine,34 Matthews St,950000,-37.7933,144.8409,h,12.6,Brimbank,Yes
7616,Sunshine,20 Servante St,735000,-37.7877,144.838,h,12.6,Brimbank,Yes
7617,Sunshine,14 Thomson St,595000,-37.7851,144.8434,h,12.6,Brimbank,Yes
7618,Sunshine,13 Union St,735000,-37.7892,144.8432,h,12.6,Brimbank,Yes
7619,Sunshine,1 Boreham St,610000,-37.8005,144.822,h,12.6,Brimbank,Yes
7620,Sunshine,14 Staughton St,600000,-37.7796,144.8455,h,12.6,Brimbank,Yes
7622,Sunshine,72 Anderson Rd,595999,-37.7892,144.827,h,12.6,Brimbank,Yes
7623,Sunshine,25 Benjamin St,591000,-37.7938,144.8322,h,12.6,Brimbank,Yes
7624,Sunshine,146 Cornwall Rd,590000,-37.7804,144.8425,h,12.6,Brimbank,Yes
7625,Sunshine,8 Couch St,691000,-37.7953,144.8332,h,12.6,Brimbank,Yes
7626,Sunshine,15 Hampshire Rd,701000,-37.7952,144.8302,h,12.6,Brimbank,Yes
7627,Sunshine,82 Hertford Rd,688000,-37.7824,144.8414,h,12.6,Brimbank,Yes
7628,Sunshine,29 Benjamin St,611000,-37.7938,144.8321,h,12.6,Brimbank,Yes
7629,Sunshine,127 Duke St,655000,-37.7809,144.8467,h,12.6,Brimbank,Yes
7630,Sunshine,47 Anderson Rd,551000,-37.7918,144.8268,h,12.6,Brimbank,Yes
7631,Sunshine,75 Cornwall Rd,750000,-37.7866,144.841,h,12.6,Brimbank,Yes
7632,Sunshine,94 Couch St,670000,-37.7945,144.8267,h,12.6,Brimbank,Yes
7633,Sunshine,20 Kingaroy Rd,888000,-37.7919,144.8394,h,12.6,Brimbank,Yes
7634,Sunshine,8 High St,607500,-37.7883,144.8439,h,12.6,Brimbank,Yes
7635,Sunshine,17 Leonard St,850000,-37.7798,144.8352,h,12.6,Brimbank,Yes
7636,Sunshine,7 Union St,590000,-37.7893,144.8437,h,12.6,Brimbank,Yes
7637,Sunshine,7 Whitty St,555000,-37.7881,144.8354,h,12.6,Brimbank,Yes
7640,Sunshine,13 Cannon St,605000,-37.7969,144.8276,h,12.6,Brimbank,Yes
